Symbol,Name,Sector
CLGN,CollPlant Biotechnologies Ltd Ordinary Shares,Health Care
CLIR,ClearSign Technologies Corporation Common Stock (DE),Industrials
CLLS,Cellectis S.A. American Depositary Shares,Health Care
CLMB,Climb Global Solutions Inc. Common Stock,Technology
CLMT,Calumet Specialty Products Partners L.P. Common Units,Energy
CLNE,Clean Energy Fuels Corp. Common Stock,Utilities
CLNN,Clene Inc. Common Stock,Health Care
CLNNW,Clene Inc. Warrant,Health Care
CLOE,Clover Leaf Capital Corp. Class A Common Stock,Finance
CLOEU,Clover Leaf Capital Corp. Unit,Finance
CLOV,Clover Health Investments Corp. Class A Common Stock,Health Care
CLPS,CLPS Incorporation Common Stock,Technology
CLPT,ClearPoint Neuro Inc. Common Stock,Health Care
CLRB,Cellectar Biosciences Inc.  Common Stock,Health Care
CLRC,ClimateRock Class A Ordinary Shares,Finance
CLRO,ClearOne Inc. (DE) Common Stock,Utilities
CLSD,Clearside Biomedical Inc. Common Stock,Health Care
CLSK,CleanSpark Inc. Common Stock,Finance
CLST,Catalyst Bancorp Inc. Common Stock,Finance
CLWT,Euro Tech Holdings Company Limited Common Stock,Consumer Discretionary
CMAX,CareMax Inc. Class A Common Stock,Health Care
CMAXW,CareMax Inc. Warrant,Health Care
CMBM,Cambium Networks Corporation Ordinary Shares,Technology
CMCA,Capitalworks Emerging Markets Acquisition Corp Class A Ordinary Shares,Finance
CMCAW,Capitalworks Emerging Markets Acquisition Corp Warrant,Finance
CMCO,Columbus McKinnon Corporation Common Stock,Industrials
CMCSA,Comcast Corporation Class A Common Stock,Telecommunications
CMCT,Creative Media & Community Trust Corporation Common stock,Real Estate
CME,CME Group Inc. Class A Common Stock,Finance
CMLS,Cumulus Media Inc. Class A Common Stock,Consumer Discretionary
CMMB,Chemomab Therapeutics Ltd. American Depositary Share,Health Care
CMND,Clearmind Medicine Inc. Common Shares,Health Care
CMPO,CompoSecure Inc. Class A Common Stock,Finance
CMPOW,CompoSecure Inc. Warrant,Finance
CMPR,Cimpress plc Ordinary Shares (Ireland),Consumer Discretionary
CMPS,COMPASS Pathways Plc American Depository Shares,Health Care
CMPX,Compass Therapeutics Inc. Common Stock,Health Care
CMRX,Chimerix Inc. Common Stock,Health Care
CMTL,Comtech Telecommunications Corp. Common Stock,Technology
CNDT,Conduent Incorporated Common Stock,Technology
CNET,ZW Data Action Technologies Inc. Common Stock,Consumer Discretionary
CNEY,CN Energy Group Inc. Class A Ordinary Shares,Industrials
CNFR,Conifer Holdings Inc. Common Stock,Finance
CNGL,Canna-Global Acquisition Corp. Class A Common Stock,Finance
CNGLU,Canna-Global Acquisition Corp Unit,Finance
CNGLW,Canna-Global Acquisition Corp Warrant,Finance
CNOB,ConnectOne Bancorp Inc. Common Stock,Finance
CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,Finance
CNSL,Consolidated Communications Holdings Inc. Common Stock,Telecommunications
CNSP,CNS Pharmaceuticals Inc. Common Stock,Health Care
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,Health Care
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,Health Care
CNTG,Centogene N.V. Common Shares,Health Care
CNTX,Context Therapeutics Inc. Common Stock,Health Care
CNTY,Century Casinos Inc. Common Stock,Consumer Discretionary
CNVS,Cineverse Corp. Class A Common Stock,Consumer Discretionary
CNXC,Concentrix Corporation Common Stock,Technology
CNXN,PC Connection Inc. Common Stock,Technology
COCH,Envoy Medical Inc. Class A Common Stock,Health Care
COCHW,Envoy Medical Inc Warrant,Health Care
COCO,The Vita Coco Company Inc. Common Stock,Consumer Staples
COCP,Cocrystal Pharma Inc. Common Stock,Health Care
CODA,Coda Octopus Group Inc. Common stock,Industrials
CODX,Co-Diagnostics Inc. Common Stock,Health Care
COEP,Coeptis Therapeutics Holdings Inc. Common Stock,Health Care
COFS,ChoiceOne Financial Services Inc. Common Stock,Finance
COGT,Cogent Biosciences Inc. Common Stock,Health Care
COHU,Cohu Inc. Common Stock,Industrials
COIN,Coinbase Global Inc. Class A Common Stock,Finance
COKE,Coca-Cola Consolidated Inc. Common Stock,Consumer Staples
COLB,Columbia Banking System Inc. Common Stock,Finance
COLL,Collegium Pharmaceutical Inc. Common Stock,Health Care
COLM,Columbia Sportswear Company Common Stock,Consumer Discretionary
COMM,CommScope Holding Company Inc. Common Stock,Technology
CONN,Conn's Inc. Common Stock,Consumer Discretionary
COO,The Cooper Companies Inc. Common Stock,Health Care
COOL,Corner Growth Acquisition Corp. Class A Ordinary Shares,Finance
COOLU,Corner Growth Acquisition Corp. Unit,Finance
COOLW,Corner Growth Acquisition Corp. Warrant,Finance
COOP,Mr. Cooper Group Inc. Common Stock,Finance
COOT,Australian Oilseeds Holdings Limited Ordinary Shares,Consumer Staples
CORT,Corcept Therapeutics Incorporated Common Stock,Health Care
CORZ,Core Scientific Inc. Common Stock,Finance
CORZW,Core Scientific Inc. Tranche 1 Warrants,Finance
CORZZ,Core Scientific Inc. Tranche 2 Warrants,Finance
COSM,Cosmos Health Inc. Common Stock,Health Care
COST,Costco Wholesale Corporation Common Stock,Consumer Discretionary
COYA,Coya Therapeutics Inc. Common Stock,Health Care
CPBI,Central Plains Bancshares Inc. Common Stock,Finance
CPHC,Canterbury Park Holding Corporation 'New' Common Stock,Consumer Discretionary
CPIX,Cumberland Pharmaceuticals Inc. Common Stock,Health Care
CPLP,Capital Product Partners L.P. Common Units,Consumer Discretionary
CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares,Consumer Discretionary
CPRT,Copart Inc. (DE) Common Stock,Consumer Discretionary
CPRX,Catalyst Pharmaceuticals Inc. Common Stock,Health Care
CPSH,CPS Technologies Corp. Common Stock,Consumer Discretionary
CPSS,Consumer Portfolio Services Inc. Common Stock,Finance
CPTN,Cepton Inc. Common Stock,Consumer Discretionary
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,Finance
CRAI,CRA International Inc. Common Stock,Consumer Discretionary
CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,Health Care
CRBU,Caribou Biosciences Inc. Common Stock,Health Care
CRCT,Cricut Inc. Class A Common Stock,Technology
CRDF,Cardiff Oncology Inc. Common Stock,Health Care
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,Health Care
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,Technology
CREG,Smart Powerr Corp. Common Stock,Consumer Discretionary
CRESW,Cresud S.A.C.I.F. y A. Warrant,Finance
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,Finance
CREV,Carbon Revolution Public Limited Ordinary Shares,Consumer Discretionary
CREVW,Carbon Revolution Public Limited Company Warrant,Consumer Discretionary
CREX,Creative Realities Inc. Common Stock,Technology
CRGO,Freightos Limited Ordinary shares,Consumer Discretionary
CRGOW,Freightos Limited Warrants,Consumer Discretionary
CRGX,CARGO Therapeutics Inc. Common Stock,
CRIS,Curis Inc. Common Stock,Health Care
CRKN,Crown Electrokinetics Corp. Common Stock,Technology
CRMD,CorMedix Inc. Common Stock,Health Care
CRML,Critical Metals Corp. Ordinary Shares,Basic Materials
CRMLW,Critical Metals Corp. Warrants,Basic Materials
CRMT,America's Car-Mart Inc Common Stock,Consumer Discretionary
CRNC,Cerence Inc. Common Stock,Technology
CRNT,Ceragon Networks Ltd. Ordinary Shares,Technology
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,Health Care
CRON,Cronos Group Inc. Common Share,Health Care
CROX,Crocs Inc. Common Stock,Consumer Discretionary
CRSP,CRISPR Therapeutics AG Common Shares,Health Care
CRSR,Corsair Gaming Inc. Common Stock,Technology
CRTO,Criteo S.A. American Depositary Shares,Consumer Discretionary
CRUS,Cirrus Logic Inc. Common Stock,Technology
CRVL,CorVel Corp. Common Stock,Finance
CRVO,CervoMed Inc. Common Stock,Health Care
CRVS,Corvus Pharmaceuticals Inc. Common Stock,Health Care
CRWD,CrowdStrike Holdings Inc. Class A Common Stock,Technology
CRWS,Crown Crafts Inc Common Stock,Consumer Discretionary
CSBR,Champions Oncology Inc. Common Stock,Health Care
CSCO,Cisco Systems Inc. Common Stock (DE),Telecommunications
CSGP,CoStar Group Inc. Common Stock,Finance
CSGS,CSG Systems International Inc. Common Stock,Technology
CSIQ,Canadian Solar Inc. Common Shares (ON),
CSLM,CSLM Acquisition Corp. Class A Ordinary Share,Finance
CSLR,Complete Solaria Inc. Common Stock,Technology
CSLRW,Complete Solaria Inc. Warrants,Technology
CSPI,CSP Inc. Common Stock,Technology
CSQ,Calamos Strategic Total Return Common Stock,Finance
CSSE,Chicken Soup for the Soul Entertainment Inc. Class A Common Stock,Consumer Discretionary
CSSEL,Chicken Soup for the Soul Entertainment Inc. Warrant,Consumer Discretionary
CSSEN,Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025,Consumer Discretionary
CSSEP,Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock,Consumer Discretionary
CSTE,Caesarstone Ltd. Ordinary Shares,Industrials
CSTL,Castle Biosciences Inc. Common Stock,Health Care
CSWC,Capital Southwest Corporation Common Stock,Finance
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,Finance
CSWI,CSW Industrials Inc. Common Stock,Industrials
CSX,CSX Corporation Common Stock,Industrials
CTAS,Cintas Corporation Common Stock,Consumer Discretionary
CTBI,Community Trust Bancorp Inc. Common Stock,Finance
CTCX,Carmell Corporation Common Stock,Health Care
CTCXW,Carmell Corporation Warrant,Health Care
CTHR,Charles & Colvard Ltd Common Stock,Consumer Discretionary
CTKB,Cytek Biosciences Inc. Common Stock,Industrials
CTLP,Cantaloupe Inc. Common Stock,Miscellaneous
CTMX,CytomX Therapeutics Inc. Common Stock,Health Care
CTNM,Contineum Therapeutics Inc. Class A Common Stock,Health Care
CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,Consumer Discretionary
CTRM,Castor Maritime Inc. Common Shares,Consumer Discretionary
CTRN,Citi Trends Inc. Common Stock,Consumer Discretionary
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,Technology
CTSO,Cytosorbents Corporation Common Stock,Health Care
CTXR,Citius Pharmaceuticals Inc. Common Stock,Health Care
CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,Finance
CUE,Cue Biopharma Inc. Common Stock,Health Care
CULL,Cullman Bancorp Inc. Common Stock,Finance
CURI,CuriosityStream Inc. Class A Common Stock,Consumer Discretionary
CURIW,CuriosityStream Inc. Warrant,Consumer Discretionary
CUTR,Cutera Inc. Common Stock,Health Care
CVAC,CureVac N.V. Ordinary Shares,Health Care
CVBF,CVB Financial Corporation Common Stock,Finance
CVCO,Cavco Industries Inc. Common Stock When Issued,Consumer Discretionary
CVGI,Commercial Vehicle Group Inc. Common Stock,Consumer Discretionary
CVGW,Calavo Growers Inc. Common Stock,Consumer Discretionary
CVII,Churchill Capital Corp VII Class A Common Stock,Finance
CVIIU,Churchill Capital Corp VII Units,Finance
CVIIW,Churchill Capital Corp VII Warrants,Finance
CVKD,Cadrenal Therapeutics Inc. Common Stock,Health Care
CVLG,Covenant Logistics Group Inc. Class A Common Stock,Industrials
CVLT,Commvault Systems Inc. Common Stock,Technology
CVLY,Codorus Valley Bancorp Inc Common Stock,Finance
CVRX,CVRx Inc. Common Stock,Health Care
CVV,CVD Equipment Corporation Common Stock,Technology
CWBC,Community West Bancshares Common Stock,Finance
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,Utilities
CWD,CaliberCos Inc. Class A Common Stock,Finance
CWST,Casella Waste Systems Inc. Class A Common Stock,Utilities
CXAI,CXApp Inc. Class A Common Stock,Technology
CXAIW,CXApp Inc. Warrant,Technology
CXDO,Crexendo Inc. Common Stock,Telecommunications
CYBR,CyberArk Software Ltd. Ordinary Shares,Technology
CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,Health Care
CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,Health Care
CYCN,Cyclerion Therapeutics Inc. Common Stock,Health Care
CYN,Cyngn Inc. Common Stock,Technology
CYRX,CryoPort Inc. Common Stock,Health Care
CYTH,Cyclo Therapeutics Inc. Common Stock,Health Care
CYTK,Cytokinetics Incorporated Common Stock,Health Care
CYTO,Altamira Therapeutics Ltd. Common Shares,Health Care
CZFS,Citizens Financial Services Inc. Common Stock,Finance
CZNC,Citizens & Northern Corp Common Stock,Finance
CZR,Caesars Entertainment Inc. Common Stock,Consumer Discretionary
CZWI,Citizens Community Bancorp Inc. Common Stock,Finance
DADA,Dada Nexus Limited American Depositary Shares,Technology
DAIO,Data I/O Corporation Common Stock,Industrials
DAKT,Daktronics Inc. Common Stock,Consumer Discretionary
DALN,DallasNews Corporation Series A Common Stock,Consumer Discretionary
DARE,Dare Bioscience Inc. Common Stock,Health Care
DASH,DoorDash Inc. Class A Common Stock,Consumer Discretionary
DATS,DatChat Inc. Common Stock,Telecommunications
DAVE,Dave Inc. Class A Common Stock,Finance
DAVEW,Dave Inc. Warrants,Finance
DAWN,Day One Biopharmaceuticals Inc. Common Stock,Health Care
DBGI,Digital Brands Group Inc. Common Stock,Consumer Discretionary
DBGIW,Digital Brands Group Inc. Warrant,Consumer Discretionary
DBVT,DBV Technologies S.A. American Depositary Shares,Health Care
DBX,Dropbox Inc. Class A Common Stock,Technology
DCBO,Docebo Inc. Common Shares,
DCGO,DocGo Inc. Common Stock,Health Care
DCOM,Dime Community Bancshares Inc. Common Stock,Finance
DCOMP,Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance
DCPH,Deciphera Pharmaceuticals Inc. Common Stock,Health Care
DCTH,Delcath Systems Inc. Common Stock,Health Care
DDI,DoubleDown Interactive Co. Ltd. American Depository Shares,Technology
DDOG,Datadog Inc. Class A Common Stock,Technology
DECA,Denali Capital Acquisition Corp. Class A Ordinary Shares,Finance
DECAU,Denali Capital Acquisition Corp. Unit,Finance
DENN,Denny's Corporation Common Stock,Consumer Discretionary
DERM,Journey Medical Corporation Common Stock,Health Care
DFLI,Dragonfly Energy Holdings Corp. Common Stock (NV),Miscellaneous
DFLIW,Dragonfly Energy Holdings Corp. Warrant,Miscellaneous
DGHI,Digihost Technology Inc. Common Subordinate Voting Shares,Finance
DGICA,Donegal Group Inc. Class A Common Stock,Finance
DGICB,Donegal Group Inc. Class B Common Stock,Finance
DGII,Digi International Inc. Common Stock,Telecommunications
DGLY,Digital Ally Inc. Common Stock,Technology
DH,Definitive Healthcare Corp. Class A Common Stock,Technology
DHAC,Digital Health Acquisition Corp. Common Stock,Health Care
DHACU,Digital Health Acquisition Corp. Unit,Health Care
DHACW,Digital Health Acquisition Corp. Warrant,Health Care
DHAI,DIH Holdings US Inc. Class A Common Stock,Health Care
DHAIW,DIH Holding US Inc. Warrants,Health Care
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,Real Estate
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,Real Estate
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,Real Estate
DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,Finance
DIBS,1stdibs.com Inc. Common Stock,Consumer Discretionary
DIOD,Diodes Incorporated Common Stock,Technology
DIST,Distoken Acquisition Corporation Ordinary Shares,Finance
DISTW,Distoken Acquisition Corporation Warrant,Finance
DJCO,Daily Journal Corp. (S.C.) Common Stock,Consumer Discretionary
DJT,Trump Media & Technology Group Corp. Common Stock,Technology
DJTWW,Trump Media & Technology Group Corp. Warrants,Technology
DKNG,DraftKings Inc. Class A Common Stock,Consumer Discretionary
DLHC,DLH Holdings Corp.,Consumer Discretionary
DLO,DLocal Limited Class A Common Shares,Consumer Discretionary
DLPN,Dolphin Entertainment Inc. Common Stock,Consumer Discretionary
DLTH,Duluth Holdings Inc. Class B Common Stock,Consumer Discretionary
DLTR,Dollar Tree Inc. Common Stock,Consumer Discretionary
DMAC,DiaMedica Therapeutics Inc. Common Stock,Health Care
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,Energy
DMRC,Digimarc Corporation Common Stock,Technology
DMTK,DermTech Inc. Common Stock,Health Care
DNLI,Denali Therapeutics Inc. Common Stock,Health Care
DNTH,Dianthus Therapeutics Inc. Common Stock,Health Care
DNUT,Krispy Kreme Inc. Common Stock,Consumer Staples
DOCU,DocuSign Inc. Common Stock,Technology
DOGZ,Dogness (International) Corporation Class A Common Stock,Consumer Discretionary
DOMH,Dominari Holdings Inc. Common Stock,Health Care
DOMO,Domo Inc. Class B Common Stock,Technology
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,Consumer Discretionary
DORM,Dorman Products Inc. Common Stock,Consumer Discretionary
DOX,Amdocs Limited Ordinary Shares,Technology
DOYU,DouYu International Holdings Limited ADS,Technology
DPCS,DP Cap Acquisition Corp I Class A Ordinary Shares,Finance
DPRO,Draganfly Inc. Common Shares,Consumer Discretionary
DRCT,Direct Digital Holdings Inc. Class A Common Stock,Consumer Discretionary
DRIO,DarioHealth Corp. Common Stock,Health Care
DRMA,Dermata Therapeutics Inc. Common Stock,Health Care
DRMAW,Dermata Therapeutics Inc. Warrant,Health Care
DRRX,DURECT Corporation Common Stock,Health Care
DRS,Leonardo DRS Inc. Common Stock,Industrials
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,Health Care
DRTSW,Alpha Tau Medical Ltd. Warrant,Health Care
DRUG,Bright Minds Biosciences Inc. Common Stock,Health Care
DRVN,Driven Brands Holdings Inc. Common Stock,Consumer Discretionary
DSGN,Design Therapeutics Inc. Common Stock,Health Care
DSGR,Distribution Solutions Group Inc. Common Stock,Industrials
DSGX,Descartes Systems Group Inc. (The) Common Stock,
DSP,Viant Technology Inc. Class A Common Stock,Technology
DSWL,Deswell Industries Inc. Common Shares,Industrials
DTCK,Davis Commodities Limited Ordinary Shares,Industrials
DTI,Drilling Tools International Corporation Common Stock,Industrials
DTIL,Precision BioSciences Inc. Common Stock,Health Care
DTSS,Datasea Inc. Common Stock,Technology
DTST,Data Storage Corporation Common Stock,Technology
DTSTW,Data Storage Corporation Warrant,Technology
DUO,Fangdd Network Group Ltd. American Depositary Shares,Finance
DUOL,Duolingo Inc. Class A Common Stock,Technology
DUOT,Duos Technologies Group Inc. Common Stock,Technology
DVAX,Dynavax Technologies Corporation Common Stock,Health Care
DWSN,Dawson Geophysical Company Common Stock,Energy
DXCM,DexCom Inc. Common Stock,Health Care
DXLG,Destination XL Group Inc. Common Stock,Consumer Discretionary
DXPE,DXP Enterprises Inc. Common Stock,Industrials
DXR,Daxor Corporation Common Stock,Health Care
DXYN,Dixie Group Inc. (The) Common Stock,Consumer Discretionary
DYAI,Dyadic International Inc. Common Stock,Health Care
DYN,Dyne Therapeutics Inc. Common Stock,Health Care
DYNT,Dynatronics Corporation Common Stock,Health Care
DZSI,DZS Inc. Common Stock,Utilities
EA,Electronic Arts Inc. Common Stock,Technology
EAST,Eastside Distilling Inc. Common Stock,Consumer Staples
EBAY,eBay Inc. Common Stock,Consumer Discretionary
EBC,Eastern Bankshares Inc. Common Stock,Finance
EBMT,Eagle Bancorp Montana Inc. Common Stock,Finance
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,Technology
EBTC,Enterprise Bancorp Inc Common Stock,Finance
ECBK,ECB Bancorp Inc. Common Stock,Finance
ECDA,ECD Automotive Design Inc. Common Stock,Consumer Discretionary
ECDAW,ECD Automotive Design Inc. Warrant,Consumer Discretionary
ECOR,electroCore Inc. Common Stock,Health Care
ECPG,Encore Capital Group Inc Common Stock,Finance
ECX,ECARX Holdings Inc. Class A Ordinary shares,Technology
EDAP,EDAP TMS S.A. American Depositary Shares,Health Care
EDBL,Edible Garden AG Incorporated Common Stock,Consumer Staples
EDBLW,Edible Garden AG Incorporated Warrant,Consumer Staples
EDIT,Editas Medicine Inc. Common Stock,Health Care
EDRY,EuroDry Ltd. Common Shares,Consumer Discretionary
EDSA,Edesa Biotech Inc. Common Shares,Health Care
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,Real Estate
EDUC,Educational Development Corporation Common Stock,Consumer Discretionary
EEFT,Euronet Worldwide Inc. Common Stock,Technology
EEIQ,EpicQuest Education Group International Limited Common Stock,Real Estate
EFOI,Energy Focus Inc. Common Stock,Consumer Discretionary
EFSC,Enterprise Financial Services Corporation Common Stock,Finance
EFSCP,Enterprise Financial Services Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance
EFTR,eFFECTOR Therapeutics Inc. Common Stock,Health Care
EGAN,eGain Corporation Common Stock,Technology
EGBN,Eagle Bancorp Inc. Common Stock,Finance
EGHT,8x8 Inc Common Stock,Technology
EGIO,Edgio Inc. Common Stock,Consumer Discretionary
EGRX,Eagle Pharmaceuticals Inc. Common Stock,Health Care
EH,EHang Holdings Limited ADS,Industrials
EHTH,eHealth Inc. Common Stock,Finance
EJH,E-Home Household Service Holdings Limited Ordinary Shares,Consumer Discretionary
EKSO,Ekso Bionics Holdings Inc. Common Stock,Industrials
ELAB,Elevai Labs Inc. Common Stock,Health Care
ELBM,Electra Battery Materials Corporation Common Stock,Miscellaneous
ELDN,Eledon Pharmaceuticals Inc. Common Stock,Health Care
ELEV,Elevation Oncology Inc. Common stock,Health Care
ELSE,Electro-Sensors Inc. Common Stock,Industrials
ELTK,Eltek Ltd. Ordinary Shares,Technology
ELTX,Elicio Therapeutics Inc. Common Stock,Health Care
ELUT,Elutia Inc. Class A Common Stock,Health Care
ELVA,Electrovaya Inc. Common Shares,
ELVN,Enliven Therapeutics Inc. Common Stock,Health Care
ELWS,Earlyworks Co. Ltd. American Depositary Shares,Technology
ELYM,Eliem Therapeutics Inc Common Stock,Health Care
EM,Smart Share Global Limited American Depositary Shares,Consumer Discretionary
EMBC,Embecta Corp. Common Stock,Health Care
EMCG,Embrace Change Acquisition Corp Ordinary Shares,Finance
EMKR,EMCORE Corporation Common Stock,Technology
EML,Eastern Company (The) Common Stock,Consumer Discretionary
EMLD,FTAC Emerald Acquisition Corp. Class A Common Stock,Finance
EMLDU,FTAC Emerald Acquisition Corp. Unit,Finance
ENG,ENGlobal Corporation Common Stock,Consumer Discretionary
ENGN,enGene Holdings Inc. Common Stock,Health Care
ENGNW,enGene Holdings Inc. Warrants,Health Care
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,Utilities
ENLV,Enlivex Therapeutics Ltd. Ordinary Shares,Health Care
ENPH,Enphase Energy Inc. Common Stock,Technology
ENSC,Ensysce Biosciences Inc. Common Stock,Health Care
ENSG,The Ensign Group Inc. Common Stock,Health Care
ENTA,Enanta Pharmaceuticals Inc. Common Stock,Health Care
ENTG,Entegris Inc. Common Stock,Industrials
ENTO,Entero Therapeutics Inc. Common Stock,Health Care
ENTX,Entera Bio Ltd. Ordinary Shares,Health Care
ENVB,Enveric Biosciences Inc. Common Stock,Health Care
ENVX,Enovix Corporation Common Stock,Miscellaneous
EOLS,Evolus Inc. Common Stock,Health Care
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,Miscellaneous
EOSEW,Eos Energy Enterprises Inc. Warrant,Miscellaneous
EPIX,ESSA Pharma Inc. Common Stock,Health Care
EPOW,Sunrise New Energy Co. Ltd Class A Ordinary Shares,Consumer Discretionary
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,Health Care
EPSN,Epsilon Energy Ltd. Common Share,Energy
EQ,Equillium Inc. Common Stock,Health Care
EQIX,Equinix Inc. Common Stock REIT,Real Estate
ERAS,Erasca Inc. Common Stock,Health Care
ERIC,Ericsson American Depositary Shares,Technology
ERIE,Erie Indemnity Company Class A Common Stock,Finance
ERII,Energy Recovery Inc. Common Stock,Technology
ERNA,Eterna Therapeutics Inc. Common Stock,Health Care
ESCA,Escalade Incorporated Common Stock,Consumer Discretionary
ESEA,Euroseas Ltd. Common Stock (Marshall Islands),Consumer Discretionary
ESGL,ESGL Holdings Limited Ordinary Shares,Utilities
ESGLW,ESGL Holdings Limited Warrants,Utilities
ESGR,Enstar Group Limited Ordinary Shares,Finance
ESGRO,Enstar Group Limited Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares Series E,Finance
ESGRP,Enstar Group Limited Depositary Shares Each Representing 1/1000th of an interest in Preference Shares,Finance
ESHA,ESH Acquisition Corp. Class A Common Stock,Finance
ESLA,Estrella Immunopharma Inc. Common Stock,Health Care
ESLT,Elbit Systems Ltd. Ordinary Shares,Industrials
ESOA,Energy Services of America Corporation Common Stock,Industrials
ESPR,Esperion Therapeutics Inc. Common Stock,Health Care
ESQ,Esquire Financial Holdings Inc. Common Stock,Finance
ESSA,ESSA Bancorp Inc. Common Stock,Finance
ESTA,Establishment Labs Holdings Inc. Common Shares,Health Care
ETNB,89bio Inc. Common Stock,Health Care
ETON,Eton Pharmaceuticals Inc. Common Stock,Health Care
ETSY,Etsy Inc. Common Stock,Consumer Discretionary
EU,enCore Energy Corp. Common Shares,
EUDA,EUDA Health Holdings Limited Ordinary Shares,Health Care
EVAX,Evaxion Biotech A/S American Depositary Share,Health Care
EVBG,Everbridge Inc. Common Stock,Technology
EVCM,EverCommerce Inc. Common Stock,Technology
EVER,EverQuote Inc. Class A Common Stock,Technology
EVGN,Evogene Ltd Ordinary Shares,Industrials
EVGO,EVgo Inc. Class A Common Stock,Technology
EVGOW,EVgo Inc. Warrants,Technology
EVGR,Evergreen Corporation Class A Ordinary Share,Finance
EVGRW,Evergreen Corporation Warrant,Finance
EVLV,Evolv Technologies Holdings Inc. Class A Common Stock,Technology
EVLVW,Evolv Technologies Holdings Inc. Warrant,Technology
EVO,Evotec SE American Depositary Shares,Health Care
EVOK,Evoke Pharma Inc. Common Stock,Health Care
EVRG,Evergy Inc. Common Stock,Utilities
EVTV,Envirotech Vehicles Inc. Common Stock,Consumer Discretionary
EWBC,East West Bancorp Inc. Common Stock,Finance
EWCZ,European Wax Center Inc. Class A Common Stock,Consumer Discretionary
EWTX,Edgewise Therapeutics Inc. Common Stock,Health Care
EXAI,Exscientia Plc American Depositary Shares,Health Care
EXAS,Exact Sciences Corporation Common Stock,Health Care
EXC,Exelon Corporation Common Stock,Utilities
EXEL,Exelixis Inc. Common Stock,Health Care
EXFY,Expensify Inc. Class A Common Stock,Technology
EXLS,ExlService Holdings Inc. Common Stock,Consumer Discretionary
EXPE,Expedia Group Inc. Common Stock,Consumer Discretionary
EXPI,eXp World Holdings Inc. Common Stock,Finance
EXPO,Exponent Inc. Common Stock,Consumer Discretionary
EXTR,Extreme Networks Inc. Common Stock,Telecommunications
EYE,National Vision Holdings Inc. Common Stock,Health Care
EYEN,Eyenovia Inc. Common Stock,Health Care
EYPT,EyePoint Pharmaceuticals Inc. Common Stock,Industrials
EZFL,EzFill Holdings Inc. Common Stock,Consumer Discretionary
EZGO,EZGO Technologies Ltd. Ordinary Shares,Consumer Discretionary
EZPW,EZCORP Inc. Class A Non Voting Common Stock,Consumer Discretionary
FA,First Advantage Corporation Common Stock,Consumer Discretionary
FAAS,DigiAsia Corp. Ordinary Shares,Technology
FAASW,DigiAsia Corp. Warrant,Technology
FAMI,Farmmi Inc. Ordinary Shares,Consumer Staples
FANG,Diamondback Energy Inc. Common Stock,Energy
FANH,Fanhua Inc. American Depositary Shares,Finance
FARM,Farmer Brothers Company Common Stock,Consumer Staples
FARO,FARO Technologies Inc. Common Stock,Industrials
FAST,Fastenal Company Common Stock,Consumer Discretionary
FAT,FAT Brands Inc. Class A Common Stock,Consumer Discretionary
FATBB,FAT Brands Inc. Class B Common Stock,Consumer Discretionary
